OBJECTID,male_high_white_old,male_med_white_old,male_low_white_old,female_high_white_old,female_med_white_old,female_low_white_old,male_high_poc_old,male_med_poc_old,male_low_poc_old,female_high_poc_old,female_med_poc_old,female_low_poc_old,length,male_high_white_new,male_med_white_new,male_low_white_new,female_high_white_new,female_med_white_new,female_low_white_new,male_high_poc_new,male_med_poc_new,male_low_poc_new,female_high_poc_new,female_med_poc_new,female_low_poc_new
92865,2.732594616,2.301776392,2.020651438,2.714861989,2.410340187,2.652179074,2.262794243,1.722702394,1.715680722,2.240134878,1.712885958,1.802822135,141.7718597,4.021212768,4.016854098,3.859141091,4.005991226,3.952417107,3.819487557,3.98790102,3.997425998,3.724527065,3.956508443,3.916946392,3.718348442
92866,2.737262486,2.306138444,2.025474264,2.719080024,2.413887914,2.655513908,2.267780048,1.727404257,1.720442604,2.244899119,1.717307236,1.807181642,142.3260949,4.114624309,4.110729837,3.953495126,4.098997073,4.045665368,3.91323976,4.081445081,4.091535361,3.818936725,4.04946495,4.010154645,3.811960397
92868,2.924363568,2.493485057,2.212450955,2.906545478,2.601893282,2.843695097,2.454622558,1.914474851,1.907468052,2.43192208,1.904605475,1.994532717,141.9128912,4.085081286,4.080670941,3.922824182,4.069830007,4.016172536,3.883150696,4.051654803,4.061134989,3.788071338,4.020205635,3.980542779,3.781840168
92869,2.643775521,2.212976257,1.931823202,2.626073721,2.321594942,2.563451706,2.173952464,1.633878454,1.626856127,2.151309266,1.62408158,1.714024772,144.4143524,4.233327847,4.228796811,4.070826304,4.218181853,4.164461281,4.031309152,4.199866979,4.209200302,3.936059432,4.168570221,4.128841806,3.930035196
92870,2.930844013,2.498568851,2.219674548,2.910944233,2.603205707,2.844009762,2.462587493,1.921152349,1.914416449,2.438860147,1.909981168,1.999616356,143.3492287,4.069279153,4.06715905,3.911929629,4.052128756,3.999758296,3.8693854,4.036688481,4.048932327,3.777744217,4.002502024,3.964188621,3.767720825
92871,2.740594572,2.309207331,2.028942911,2.722023776,2.416253209,2.657695621,2.271387371,1.730768091,1.723859003,2.248315419,1.720428689,1.810250316,157.7139353,4.116452896,4.112916171,3.956041982,4.100492485,4.047333469,3.915296788,4.083352662,4.093883486,3.821500542,4.050885741,4.011750195,3.81386569
92872,2.724526115,2.292961486,2.012967668,2.70568623,2.399521453,2.640829447,2.255512166,1.714728861,1.707849029,2.232305828,1.704220678,1.793999913,147.0215763,3.9653553,3.962350754,3.806204649,3.949069836,3.896297005,3.764927649,3.932601286,3.943745148,3.671996044,3.899688628,3.860979241,3.66370124
92873,2.929991284,2.498368575,2.218464013,2.911067944,2.604776437,2.846047809,2.461035884,1.920199229,1.913333759,2.437789375,1.909639195,1.99940955,144.652047,4.245545463,4.242492637,4.086212212,4.229230103,4.176377034,4.04491597,4.212680681,4.223784197,3.951866051,4.179711351,4.140905539,3.943520965
92874,2.685032438,2.25381486,1.973292717,2.666715449,2.36131967,2.602885701,2.21564422,1.675182009,1.668242289,2.192698172,1.665001415,1.754860543,147.1989244,4.070171423,4.066247873,3.908900087,4.054481482,4.00106939,3.868577295,4.036869248,4.046944945,3.774189942,4.004782034,3.965370691,3.767092235
92875,2.819039288,2.38814978,2.107131975,2.801202899,2.496525521,2.73831633,2.349311867,1.809153799,1.802146984,2.326601679,1.799272767,1.889195518,159.4350164,4.050117548,4.045826517,3.888157546,4.034815413,3.981260203,3.848391901,4.016795787,4.026408444,3.753511809,3.985282665,3.945736324,3.747177419
92900,2.750281566,2.318571274,2.03880053,2.731216618,2.424725652,2.66591738,2.281430655,1.740512756,1.733653652,2.258110871,1.729862976,1.819603696,144.9027864,4.108504063,4.106070667,3.950837768,4.091914317,4.039598025,3.909022215,4.07619923,4.087984273,3.81712036,4.042880571,4.004674764,3.80816745
92904,2.747811727,2.317648059,2.035548604,2.731024882,2.427925092,2.670199043,2.277349801,1.737868448,1.730709668,2.255153345,1.728639912,1.818696907,169.7105871,4.133449829,4.128473641,3.970515214,4.118981989,4.065262116,3.931874182,4.100287083,4.109000491,3.836315337,4.070021035,4.030337579,3.831534562
92905,2.884400062,2.454141069,2.172182367,2.867475306,2.564168665,2.806378464,2.414034521,1.87446392,1.867324202,2.391770289,1.865149646,1.955188294,164.1099389,4.243199903,4.238354229,4.080496393,4.228608191,4.17494685,4.041679576,4.210055112,4.218930609,3.946278356,4.179608606,4.139985496,3.941264247
92906,2.848810162,2.418302629,2.136712481,2.831523553,2.527675893,2.769715666,2.37869846,1.838895527,1.831804356,2.356256002,1.829356019,1.919345307,149.4401288,4.149578377,4.145121242,3.987634947,4.13464987,4.081190531,3.948323457,4.116538972,4.125887443,3.853445183,4.085606486,4.046195415,3.847781073
92907,2.732026992,2.303089829,2.019212607,2.717001642,2.416546702,2.659641351,2.260342177,1.722018161,1.714623064,2.239013772,1.713883028,1.804179479,241.4903054,4.081503099,4.07450574,3.91467358,4.068741081,4.0139454,3.878545648,4.047768456,4.054036613,3.780335947,4.019949412,3.979125296,3.778817568
92909,2.668693694,2.239722915,1.9558948,2.653626521,2.35310253,2.596184656,2.197035817,1.658680416,1.651298201,2.17568883,1.650520115,1.74081675,239.3420656,4.271380241,4.264175519,4.103869561,4.258652105,4.203627214,4.067867469,4.237366225,4.243423753,3.969180024,4.209572254,4.168489933,3.967787752
92910,2.67802441,2.247403194,1.96598347,2.66058033,2.356489069,2.598464152,2.208020747,1.668112362,1.661052169,2.185503522,1.658475752,1.748451494,166.5243018,4.089361151,4.084698002,3.926677302,4.074403589,4.020669642,3.88741493,4.055962215,4.065116911,3.792029374,4.024951239,3.985222438,3.786367131
92911,2.80661573,2.375656347,2.094743683,2.788676651,2.483846208,2.72558845,2.336960842,1.79673786,1.789744755,2.314200075,1.786792787,1.876701447,175.6188397,4.145027884,4.140842827,3.983282676,4.129633071,4.07613313,3.94337956,4.111736182,4.121477892,3.848649258,4.08008884,4.040599887,3.842132703
92912,2.829733367,2.399269176,2.11761582,2.812519914,2.508771789,2.750856994,2.359567169,1.819805413,1.81271596,2.337163998,1.810312601,1.900321175,155.7458511,4.002875793,3.99790462,3.839535845,3.988151497,3.934230368,3.80063069,3.969343737,3.978132297,3.704793989,3.938663728,3.89873351,3.699591107
92913,2.82967394,2.398500051,2.117911079,2.811415055,2.506111971,2.747698587,2.360246537,1.819824386,1.812869663,2.337327043,1.809679346,1.899540614,153.8818103,3.96948395,3.965797607,3.808863203,3.953745146,3.900576083,3.768417441,3.936460217,3.946786234,3.6744611,3.904331189,3.865202469,3.667255854
92919,2.820357628,2.389787832,2.10829069,2.80298252,2.49900031,2.741001074,2.350307379,1.810446518,1.803369974,2.327822115,1.800852167,1.8908316,145.8172763,4.029923582,4.025459778,3.867861402,4.014943148,3.961432582,3.828502222,3.996795443,4.006152522,3.733540296,3.965777957,3.926305838,3.727797257
92921,2.931937329,2.499767239,2.220708473,2.912183619,2.604672563,2.845533978,2.463579614,1.92223993,1.915471586,2.439920466,1.91115901,2.000803866,146.6463406,3.977367012,3.975630093,3.821171683,3.960171579,3.908226272,3.77845399,3.94528358,3.957917553,3.687587499,3.91108618,3.873264896,3.677429758
92924,2.679460231,2.248499441,1.967588099,2.661511268,2.356673708,2.598402704,2.209814771,1.669589977,1.662589274,2.187046609,1.65963786,1.749537966,158.2979733,3.98841312,3.984585411,3.827650939,3.972897561,3.919733565,3.787493997,3.955489943,3.965616618,3.693432707,3.923702031,3.884594542,3.686641662
92925,2.822756331,2.392275588,2.11064562,2.805509032,2.501719882,2.743778406,2.352616941,1.812839036,1.805742862,2.33019392,1.803324032,1.893318903,151.0203549,4.027151277,4.022642631,3.865095989,4.012261963,3.958771221,3.82584497,3.994089382,4.003376761,3.730889313,3.96321253,3.923767871,3.725303279
92934,2.661232746,2.229497576,1.949765435,2.642135739,2.335592394,2.576774249,2.192403144,1.651462639,1.644613388,2.169069158,1.640793347,1.730534167,154.8956807,4.029922482,4.027312012,3.871695021,4.013367325,3.96086073,3.829986563,3.997391551,4.008995508,3.737696376,3.96410125,3.925680178,3.72885029
92935,2.920029202,2.489606148,2.207890877,2.902869193,2.599207356,2.841310481,2.449827523,1.910103732,1.902999568,2.427448542,1.900643442,1.990653228,162.0561253,4.167389104,4.162651616,4.00474398,4.152621123,4.098947573,3.96570943,4.134148601,4.143179603,3.870345016,4.10343354,4.0637873,3.865022014
92936,2.679776215,2.249451503,1.967590681,2.662761062,2.359314133,2.601487212,2.209472404,1.66984068,1.662719074,2.187165331,1.66047075,1.750501902,160.3583468,4.224105762,4.219138807,4.060940942,4.209495228,4.155668604,4.022157062,4.190741562,4.199504807,3.926434608,4.160246538,4.120434023,3.921428848
92937,2.848926656,2.418526555,2.13677703,2.831798555,2.528185919,2.77030235,2.378703063,1.839000613,1.831890398,2.356339299,1.82956001,1.919572721,158.6400467,4.161977127,4.157270666,3.999458043,4.14721911,4.093591967,3.96042045,4.128800177,4.137858485,3.865143576,4.098105893,4.058513192,3.859827123
92938,2.6519195,2.220938162,1.940057934,2.6339418,2.32905997,2.570777001,2.182293886,1.642050111,1.635054944,2.159512051,1.632080237,1.721977771,156.3516631,4.087388747,4.08352691,3.926500446,4.071866834,4.018655991,3.886350255,4.054403708,4.06449888,3.792202485,4.022600197,3.983438512,3.785409477
92941,2.915331466,2.484515381,2.203386935,2.897599394,2.593080945,2.834917256,2.445531508,1.905441477,1.89841677,2.422871578,1.895625094,1.985558959,172.2443689,4.105460387,4.101217696,3.943704114,4.090201175,4.036736698,3.903971132,4.072269147,4.081919069,3.809224033,4.040833425,4.001396466,3.802961269
92943,2.657619398,2.225529023,1.946346317,2.637988939,2.33065697,2.571581298,2.189172141,1.647905575,1.641124777,2.165574788,1.636902217,1.726567309,155.543144,4.030664212,4.028662383,3.873782673,4.013619032,3.961468074,3.831325664,3.998382209,4.010716548,3.739980638,3.964388074,3.926341485,3.730147009
92950,2.870091496,2.437563972,2.159064975,2.84979373,2.541483178,2.782077494,2.402126884,1.860460837,1.853758948,2.378198255,1.84903839,1.938603157,36.66953788,4.049308901,4.048291705,3.894839349,4.031591083,3.98011675,3.851288869,4.017613391,4.031093158,3.761639157,3.982676429,3.945356741,3.750395017
92951,2.734415254,2.303728993,2.022405121,2.716864647,2.412625508,2.654537801,2.264490141,1.724520357,1.71746131,2.241916745,1.714816084,1.804766663,146.2688796,4.02571613,4.021654383,3.864686105,4.010511193,3.957314109,3.82493227,3.9928886,4.002698444,3.730688559,3.961568444,3.922439906,3.724459463
92961,2.762817686,2.332032325,2.05085701,2.745123394,2.440668403,2.682514541,2.292993362,1.752931424,1.745893321,2.270349682,1.743137772,1.833070071,154.0228698,3.959779177,3.955808301,3.798857677,3.944459418,3.891279371,3.758954361,3.926921717,3.936853192,3.664783421,3.895429447,3.856314626,3.658347746
92962,2.699791755,2.267880159,1.988419913,2.68042443,2.373486755,2.61453204,2.231157481,1.690054535,1.68323362,2.20768823,1.679215405,1.768912716,158.5532104,4.09817759,4.096114123,3.941351752,4.081302586,4.029212893,3.899093455,4.066042202,4.078267069,3.807781494,4.032316521,3.994350816,3.798248448
92963,2.717147418,2.285909489,2.005416862,2.698784984,2.393336477,2.634864177,2.24779623,1.707314241,1.70036319,2.224822869,1.697103574,1.786942408,157.4118984,4.171816568,4.168617311,4.012527711,4.15586801,4.103126986,3.971674841,4.139243934,4.150103001,3.878638792,4.1068496,4.068198514,3.870958437
92964,2.876706442,2.445723672,2.164845016,2.858720686,2.553832637,2.795539325,2.407088386,1.866842896,1.859842025,2.384300668,1.856867335,1.946758282,155.5513304,4.251882164,4.248277788,4.091761236,4.236278805,4.183319544,4.051421561,4.219181624,4.229549095,3.957806915,4.187285466,4.148405696,3.950804168
92965,2.815563542,2.384375043,2.103807754,2.797277984,2.491940145,2.733508537,2.346156639,1.805720641,1.798763696,2.32322237,1.795558388,1.885411318,132.3854429,4.121403122,4.117965776,3.961469164,4.10557057,4.052629589,3.920832879,4.088625999,4.099221775,3.827347518,4.056383375,4.017511598,3.819928295
92967,2.692765787,2.260547869,1.981563738,2.672941263,2.365324384,2.606152978,2.224458583,1.683075224,1.676317463,2.200764905,1.671950058,1.761586064,46.66153782,4.069266855,4.067552728,3.91307807,4.052024172,4.000069064,3.870302461,4.037152192,4.049821995,3.779442476,4.002881074,3.965045421,3.769198807
92968,2.638061623,2.207422115,1.926028565,2.620581104,2.316444942,2.558392143,2.168086636,1.628160529,1.621094037,2.145548306,1.618500115,1.70846185,144.6849576,4.059229162,4.055024679,3.897836076,4.044108124,3.990802782,3.858227406,4.026300257,4.035948424,3.763730282,3.995094369,3.95584787,3.757682032
92969,2.88166828,2.45016385,2.170077359,2.862910716,2.55687506,2.79821455,2.412597943,1.871869733,1.864970981,2.389429888,1.86141223,1.951196372,144.6778718,4.128157491,4.125371872,3.969721731,4.111852334,4.059331748,3.928339485,4.095712774,4.10707506,3.835898843,4.06280262,4.024381538,3.827516491
92970,2.70739328,2.27524167,1.996154031,2.687665457,2.380194497,2.621066319,2.23901757,1.697694696,1.690920858,2.215370584,1.686629797,1.776276569,144.9981318,3.995334465,3.993648401,3.83932216,3.978139288,3.926257464,3.796582906,3.963331667,3.976014195,3.705843773,3.929142866,3.891393692,3.695670232
92972,2.836727703,2.405308068,2.125092679,2.818104394,2.512260113,2.753672664,2.36755923,1.826909766,1.820002606,2.344459976,1.816537063,1.906347368,135.4885575,4.027594129,4.024314841,3.867835024,4.011518591,3.958577811,3.826881819,3.994716359,4.005533369,3.733526622,3.962102668,3.923214011,3.725653079
92973,2.649060919,2.216635104,1.937976438,2.628925442,2.320846562,2.56152816,2.180976656,1.639403642,1.632689591,2.157130583,1.628083836,1.71767872,34.04141017,4.000298953,3.998779981,3.844447549,3.982822896,3.930922956,3.80134863,3.9681627,3.981088154,3.710734857,3.9335405,3.895750888,3.700036995
92974,2.842037181,2.409845291,2.13082066,2.822254362,2.514696761,2.755548117,2.373699224,1.832339785,1.825579303,2.35002688,1.821241011,1.910885077,48.31753762,3.944265424,3.942404375,3.787677504,3.927091338,3.87501078,3.745030154,3.91202073,3.924528352,3.653893487,3.877838181,3.839863191,3.643802888
92975,2.663397881,2.233652192,1.950940986,2.647220415,2.345028629,2.587593425,2.192509171,1.653420871,1.646186401,2.17061464,1.644571702,1.734716567,193.6695452,4.119127888,4.113256746,3.954218798,4.105302886,4.051009554,3.916587367,4.085528566,4.09319143,3.819668803,4.056166438,4.015863818,3.816173374
92976,2.869380783,2.439206239,2.157122777,2.852577872,2.549454319,2.791720416,2.398930188,1.859438622,1.852281659,2.376725722,1.850200059,1.940254591,169.0341779,4.254078607,4.249131848,4.091215544,4.239592299,4.185893664,4.052543574,4.220934675,4.22968178,3.957034453,4.190643191,4.150982825,3.952214911
92977,2.932004344,2.501718005,2.21979964,2.915039157,2.611672712,2.853862764,2.461667343,1.922071095,1.914935997,2.439382969,1.912731585,2.00276407,162.4431073,3.993750331,3.988976972,3.831221354,3.979112653,3.92550299,3.792328071,3.960650876,3.969609389,3.697048066,3.930140918,3.890573967,3.691937943
92978,2.661211125,2.230349421,1.949288618,2.643404063,2.338781629,2.58057366,2.1914666,1.651333614,1.644309723,2.168767133,1.641469575,1.731385722,171.4990591,4.075705643,4.071884124,3.915116349,4.060273841,4.007186646,3.875038642,4.042917245,4.05302534,3.781098519,4.011266123,3.972250561,3.774437376
92979,2.654491565,2.223645883,1.942561103,2.636708915,2.332122013,2.573926561,2.184729531,1.6446115,1.637585364,2.162042375,1.63476278,1.724683097,158.3622411,4.196698372,4.192814811,4.035944462,4.181299333,4.128162015,3.995926147,4.163860295,4.173899165,3.9018711,4.132252841,4.093182297,3.895282675
92980,2.855063021,2.424280116,2.143100987,2.837371101,2.532920846,2.77476675,2.38523741,1.845177674,1.838137844,2.362594501,1.835385363,1.925316847,172.9325335,4.251114916,4.247191608,4.090345792,4.235783107,4.18265254,4.050409047,4.218315648,4.228296201,3.956345129,4.18681105,4.147751446,3.949873118
92981,2.876635425,2.446186337,2.164509159,2.859432948,2.55571209,2.797790218,2.406464977,1.866716539,1.859612812,2.384063598,1.857229291,1.947229034,159.1289689,4.01505229,4.010550657,3.853073731,4.000188797,3.946728561,3.813843712,3.982041395,3.99132778,3.718942939,3.951207299,3.911798348,3.713392992
92982,2.91453355,2.484066695,2.202416586,2.897310579,2.593553778,2.835628266,2.444375797,1.904611153,1.897516441,2.421966091,1.895111763,1.985113771,151.9293747,4.024834135,4.020126009,3.862211506,4.01001948,3.956344032,3.82311791,3.991570475,4.000643088,3.727769103,3.960784328,3.92113312,3.722362144
92983,2.718875457,2.286916131,2.007530033,2.699441483,2.392400488,2.633419015,2.250287391,1.709140912,1.702334119,2.226786815,1.698260572,1.787952936,171.9915944,4.100642681,4.098448801,3.943355901,4.083767573,4.031516353,3.901151826,4.068302807,4.080402338,3.809520453,4.034556123,3.996406369,3.80002607
92995,2.926444151,2.49443732,2.215125398,2.906949252,2.599808247,2.840808557,2.457896527,1.916707017,1.909919576,2.434369159,1.905789625,1.995482664,169.4664946,4.122681881,4.120092287,3.964287243,4.105904734,4.053256287,3.922315035,4.089891512,4.101572595,3.829939974,4.056240746,4.017633755,3.820670163
92997,2.787438828,2.356895603,2.075360027,2.770111937,2.466192492,2.708226369,2.317351738,1.777516326,1.770444214,2.294893302,1.76795309,1.857947892,184.3517285,4.218781343,4.213843499,4.055455036,4.203982132,4.150043508,4.016454292,4.185196111,4.194036309,3.920632445,4.154399597,4.114442729,3.915287691
92998,2.869749754,2.439243682,2.157651886,2.85246959,2.548627323,2.790674909,2.399632172,1.859830909,1.852743867,2.377194297,1.850295908,1.940290108,185.6203655,4.155230511,4.150583052,3.992727449,4.140363063,4.086719105,3.95355612,4.121983338,4.131129822,3.858289878,4.091120925,4.051502663,3.852780545
93007,2.676595754,2.245261514,1.964916952,2.658110078,2.352459656,2.593949722,2.207326028,1.666756121,1.659843174,2.184298128,1.656470625,1.746309997,100.2459001,4.058930506,4.054990072,3.897563484,4.043158777,3.989669338,3.857139948,4.02550451,4.035580531,3.762708017,3.993280603,3.953767529,3.755438834
93010,2.720296664,2.289929262,2.008131405,2.703217367,2.399676521,2.641817214,2.250038461,1.710366665,1.703251296,2.227699127,1.700956578,1.790977072,157.2241287,4.258224896,4.253415041,4.095451295,4.243527576,4.189822822,4.056517012,4.224976404,4.233917119,3.961064137,4.194364711,4.154686836,3.95587526
93029,2.876546697,2.446165049,2.164388149,2.859445403,2.555872905,2.798001863,2.406304318,1.866619111,1.859505229,2.383953737,1.857195188,1.947211498,156.8982259,4.124017688,4.119285122,3.961450155,4.109283803,4.055644317,3.922447304,4.090835893,4.099861996,3.827137115,4.060176695,4.02057124,3.821866748
93030,2.711476691,2.28103211,1.999348604,2.694283735,2.390574205,2.632660087,2.241298633,1.701554617,1.694453037,2.218902908,1.692073634,1.782077443,153.1920969,4.256584321,4.251949543,4.094208339,4.241765427,4.188176647,4.055080574,4.223428868,4.232574055,3.959902342,4.192646934,4.153094624,3.954467677
93032,2.924013997,2.493718513,2.211814263,2.90703999,2.603655938,2.845846832,2.453681774,1.914077298,1.906948597,2.431394524,1.904732815,1.994768308,162.034608,4.118695202,4.113742864,3.955613776,4.104104814,4.050312399,3.916844608,4.085383368,4.094155357,3.821179562,4.054923118,4.015151069,3.81620284
93033,2.64136382,2.210908018,1.929241434,2.624156536,2.320423596,2.562504989,2.171195187,1.631440835,1.624343527,2.148793067,1.621951163,1.711954914,152.5772111,4.033373309,4.028666962,3.87077121,4.018567455,3.964901298,3.831685901,4.000125311,4.009197234,3.736351167,3.96935368,3.929713674,3.730958195
93034,2.747341836,2.316985701,2.035170795,2.730276189,2.426758458,2.668902509,2.277074923,1.737413461,1.730293067,2.254741412,1.728011554,1.818031329,158.3695055,4.0771521,4.072443692,3.91469963,4.062433073,4.008835989,3.875700351,4.044031374,4.053076433,3.780471074,4.013399779,3.973843196,3.77521519
93036,2.512327427,2.212857138,2.131546926,2.390502788,2.117132095,2.354135031,2.359953784,2.029369439,2.0788011,2.270905117,1.924952295,2.046012642,186.0306925,3.744675699,3.660869515,3.511191886,3.725542151,3.617772019,3.498317554,3.711424618,3.643349049,3.477429195,3.658804521,3.557270342,3.449315125
93046,2.754230644,2.322593965,2.04271012,2.735275979,2.428948082,2.67019312,2.285300866,1.744450754,1.737577693,2.262035593,1.73387,1.823626521,177.2973117,3.952089727,3.949520895,3.794118028,3.935604543,3.883205597,3.752464434,3.91972366,3.931347616,3.660348603,3.886554172,3.848260707,3.65160764
93047,2.741205836,2.309299495,2.029831643,2.721855959,2.414935,2.655998945,2.272556085,1.731458466,1.724645831,2.249098433,1.720631267,1.810339575,146.6967783,3.952808587,3.950325718,3.794762546,3.936072092,3.883579144,3.752810499,3.920222821,3.932001046,3.660656476,3.886656345,3.848237014,3.651461912
93048,2.648179399,2.215923919,1.936998548,2.628301251,2.320602303,2.561408232,2.179909821,1.638492278,1.63174478,2.156190636,1.627333815,1.716964941,147.3190108,4.2429979,4.241213354,4.086561978,4.225747024,4.173699596,4.043803618,4.210764682,4.223368309,3.952775844,4.176468651,4.138526044,3.942533098
93052,2.694282668,2.263646053,1.982249359,2.676816471,2.372691799,2.614656896,2.224294443,1.68437173,1.677314954,2.201766454,1.674721388,1.764694472,162.9370883,3.981160436,3.976502406,3.818474555,3.966188641,3.912449835,3.779194652,3.947749445,3.956912824,3.683808641,3.916716144,3.876980568,3.678119989
93053,2.800232774,2.368060645,2.089005399,2.780484054,2.472972741,2.713845161,2.331868964,1.79052781,1.783767628,2.308214782,1.779450857,1.869103552,49.60912951,4.156369804,4.154285547,3.999179921,4.139286343,4.087006879,3.95670731,4.123914036,4.136177505,3.865159136,4.089843625,4.05164444,3.855267702
93054,2.929730483,2.499870867,2.217326743,2.913394167,2.61095876,2.853455446,2.458950686,1.919755606,1.912548855,2.436979695,1.9108084,2.00093681,187.7962042,4.190706371,4.184770223,4.025464029,4.176806893,4.122375,3.987779178,4.156898126,4.16451638,3.890633258,4.12740624,4.086938932,3.887028276
93055,2.856939728,2.427126228,2.144514228,2.840666555,2.538329198,2.780851589,2.386117006,1.846965039,1.839745815,2.364175996,1.83805666,1.928190442,190.4101146,4.203969866,4.19811673,4.039012163,4.190081067,4.135757735,4.001309278,4.170303018,4.178000876,3.904356305,4.140840781,4.100500091,3.900753499
93056,2.826082139,2.396349734,2.113619037,2.809922925,2.5077594,2.750331724,2.355181005,1.816105143,1.808867178,2.333295173,1.807267206,1.897413712,195.0767943,4.2543496,4.248496082,4.089512981,4.240530535,4.186263811,4.051879975,4.220787036,4.228465417,3.955011962,4.191437039,4.15116511,3.951520391
93057,2.759632507,2.329459737,2.047374107,2.742835424,2.439717376,2.681989838,2.289176814,1.749687155,1.742533218,2.26697629,1.740452594,1.830510996,176.4060563,4.194595971,4.18950688,4.031302523,4.180154552,4.126316165,3.99273757,4.161293176,4.169890162,3.896927637,4.131053064,4.091236726,3.892227591
93062,2.84589,2.415853515,2.133567011,2.829288065,2.526464542,2.768825807,2.37529863,1.8359366,1.828753721,2.353193464,1.826823121,1.916905884,177.1714753,4.121698739,4.116494171,3.958290205,4.107412586,4.053560734,3.919924167,4.088450585,4.096890898,3.824039213,4.0584437,4.018619639,3.81961454
93065,2.733502175,2.303147979,2.021330696,2.716443196,2.412931647,2.655083105,2.26322938,1.723570012,1.716453197,2.240900414,1.714172698,1.804196995,158.5842508,4.157766487,4.152887383,3.994811441,4.143102551,4.089340041,3.955938709,4.124459621,4.13332351,3.860360634,4.093891484,4.054149408,3.855244888
93068,2.84948337,2.418741668,2.137502596,2.831867882,2.527515962,2.769415612,2.379598863,1.839578559,1.832546936,2.356998814,1.829835708,1.91979253,135.442618,4.224094145,4.21938064,4.061178549,4.209058755,4.155206989,4.021839483,4.190518103,4.199640618,3.926309455,4.159372581,4.119498078,3.920503153
93069,2.641221787,2.21081659,1.929074304,2.624083706,2.320458667,2.562567565,2.171005999,1.631298601,1.624186754,2.148636483,1.621851493,1.711860442,155.4509786,4.186482172,4.181893199,4.024311065,4.17168375,4.118169082,3.985182367,4.153431026,4.162614283,3.890148281,4.122689007,4.083221724,3.884728738
93071,2.64909496,2.218659028,1.936962365,2.6319121,2.328220126,2.57030797,2.178910601,1.639174484,1.632068642,2.156519029,1.6296995,1.719702337,180.3633503,4.126889799,4.122348931,3.964812984,4.112049716,4.0585601,3.925623077,4.093851799,4.10309361,3.830653887,4.063049668,4.023608685,3.825153902
93072,2.753527533,2.323417805,2.041239047,2.736819933,2.433837753,2.67615,2.283009865,1.743579157,1.736410952,2.260852785,1.734400025,1.824468794,172.8736131,4.118001267,4.112895541,3.95476449,4.103620276,4.049811778,3.916264476,4.08476471,4.093328049,3.820496312,4.054619569,4.01484011,3.815893789
93074,2.64280776,2.212498815,1.930614401,2.625813586,2.322399958,2.564580721,2.172489855,1.63287274,1.625746049,2.150192476,1.623515639,1.713547821,161.2204935,4.23087821,4.225973282,4.067914736,4.216261214,4.162505298,4.029099592,4.197600797,4.206426411,3.933515952,4.167104659,4.127372843,3.92848302
93075,2.823887617,2.393189793,2.111883812,2.806325423,2.50206377,2.743976497,2.353968991,1.813988803,1.806937449,2.331391621,1.804277913,1.894231872,138.2080149,4.206542671,4.202271349,4.044856952,4.191391801,4.137978948,4.0052481,4.173463233,4.183055582,3.910546521,4.142198929,4.102828579,3.904473386
93076,2.913782442,2.482222897,2.202220923,2.89494499,2.588788752,2.830092356,2.444768361,1.903989449,1.897103564,2.421561596,1.893482233,1.98325717,141.974967,4.070781989,4.067994341,3.912259212,4.054430271,4.00186908,3.870831535,4.038266025,4.049640136,3.778330924,4.005279685,3.966809644,3.769874111
93077,2.633909381,2.202318627,1.922364451,2.615025045,2.308799646,2.550080382,2.164928851,1.624121152,1.617240966,2.141698844,1.613584578,1.70335261,141.5197528,3.977761374,3.975040568,3.819395027,3.961362276,3.908845178,3.777891883,3.945281408,3.956733834,3.685500499,3.912228348,3.873805677,3.676946438
93078,2.697690525,2.26644733,1.985963023,2.679324079,2.373865957,2.615395868,2.228341003,1.687854373,1.680908118,2.205366871,1.677641614,1.767483344,140.5855379,4.058268247,4.054917074,3.898512371,4.042362072,3.989467488,3.85776642,4.025518452,4.036218825,3.764405224,3.99316948,3.954346204,3.75684094
93079,2.897006874,2.465258875,2.185546354,2.877888614,2.571315767,2.812485182,2.428193109,1.88724069,1.880391903,2.404847987,1.876557878,1.966293851,152.7743595,3.960237546,3.957737615,3.802316175,3.943636255,3.891228146,3.760517019,3.9278115,3.939535984,3.66843838,3.894463465,3.856152405,3.659486911
93080,2.674584759,2.244160319,1.962446947,2.657421471,2.353755972,2.595856158,2.204385776,1.664660599,1.657555412,2.182004768,1.655198123,1.745206281,154.3631011,4.083433018,4.078752936,3.920954083,4.0686457,4.015026981,3.881876551,4.050253599,4.059345855,3.786627157,4.019515911,3.979931214,3.781256379
93081,2.806928834,2.376572629,2.094758243,2.789866315,2.486350079,2.72849919,2.336658715,1.796997423,1.789880366,2.314327803,1.787597835,1.87762107,158.4241637,4.018846997,4.013998362,3.855977061,4.004171594,3.950437098,3.817080542,3.985570541,3.99446735,3.721561164,3.954988451,3.915277808,3.716418536
93082,2.764760751,2.334395336,2.052594476,2.747683897,2.444147145,2.686288486,2.294500976,1.754831005,1.747714786,2.272162698,1.745422387,1.835442792,157.8790734,4.136818627,4.1320254,3.974096819,4.122117766,4.068430586,3.935152115,4.103590911,4.112548784,3.839735123,4.072975992,4.033317986,3.834535664
93083,2.716986369,2.286300837,2.00497629,2.699440529,2.395204886,2.637123517,2.247056739,1.707087888,1.700032461,2.224486891,1.697387002,1.787341677,156.2129319,4.010011927,4.005792843,3.848498783,3.994855171,3.9415019,3.808862344,3.977005644,3.986650319,3.714280406,3.945739749,3.906437068,3.708182273
